2025-09-05 01:26:22.435 | INFO     | services.bi_tracker_service:_execute_run:159 - [bi-tracker-20250904T195622-f0220deb] Starting BI Tracker run…
2025-09-05 01:26:22.437 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.dau_mau
2025-09-05 01:26:22.437 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.creators_ratio
2025-09-05 01:26:22.437 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.session_depth
2025-09-05 01:26:22.438 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.drilldown
2025-09-05 01:26:22.438 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.weekly_active_trend
2025-09-05 01:26:22.438 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.retention_4w
2025-09-05 01:26:22.438 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.cross_links
2025-09-05 01:26:22.440 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.pii_coverage
2025-09-05 01:26:22.440 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.coverage
2025-09-05 01:26:22.439 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.alerts_usage
2025-09-05 01:26:22.439 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.export_rate
2025-09-05 01:26:22.440 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.lineage_coverage
2025-09-05 01:26:22.441 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.refresh_timeliness
2025-09-05 01:26:22.442 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.sla_breach_streaks
2025-09-05 01:26:22.461 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:22.467 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:22.480 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:22.483 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:22.493 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:22.498 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:22.500 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:22.500 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:22.500 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:22.500 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:22.506 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:22.510 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:22.512 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:22.512 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:24.357 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (1856.83 ms)
2025-09-05 01:26:24.357 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.governance.coverage (1917.49 ms)
2025-09-05 01:26:24.357 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:788 - [governance.coverage] band=2 | rationale=Only one dashboard is certified and owned, while the second lacks both certification and metadata, indicating significant governance issues.
2025-09-05 01:26:24.358 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:790 - [governance.coverage] flags=['metadata_gaps']
2025-09-05 01:26:24.358 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:792 - [governance.coverage] gaps=['Certification and ownership missing for one dashboard → implement certification process and assign owners → achieve ≥85% certified/owned dashboards (unlocks band 4).']
2025-09-05 01:26:24.358 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.error_rate_queries
2025-09-05 01:26:24.400 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:24.710 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2217.83 ms)
2025-09-05 01:26:24.711 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.features.cross_links (2272.37 ms)
2025-09-05 01:26:24.711 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:788 - [features.cross_links] band=2 | rationale=Only 2 dashboards are present, with just 1 linked and low overall usage, indicating a significant lack of connectivity and engagement.
2025-09-05 01:26:24.711 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:790 - [features.cross_links] flags=['low_linkage', 'low_usage']
2025-09-05 01:26:24.711 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:792 - [features.cross_links] gaps=['Limited dashboard links → increase the number of dashboards with links and promote usage → achieve ≥15% dashboards with links and higher usage (unlocks band 3).']
2025-09-05 01:26:24.711 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.data.source_diversity
2025-09-05 01:26:24.750 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:24.807 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2306.92 ms)
2025-09-05 01:26:24.807 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.creators_ratio (2370.03 ms)
2025-09-05 01:26:24.807 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:788 - [usage.creators_ratio] band=1 | rationale=The creator share is below 8%, indicating a significant failure in user engagement; the lack of department spread data further exacerbates the issue.
2025-09-05 01:26:24.807 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:792 - [usage.creators_ratio] gaps=['Creator share is below 8% → increase the number of creators significantly → achieve ≥8% creators (unlocks band 2).', 'Department spread unknown → report creators by department and coverage % → reach ≥60% dept coverage (unlocks band 4).']
2025-09-05 01:26:24.807 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.democratization.dept_coverage
2025-09-05 01:26:24.844 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2382.89 ms)
2025-09-05 01:26:24.844 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.session_depth (2406.85 ms)
2025-09-05 01:26:24.844 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:788 - [usage.session_depth] band=3 | rationale=The average session duration of 250s and 3.5 pages are positive indicators; however, the lack of repeat session data for one user limits the overall assessment.
2025-09-05 01:26:24.844 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:790 - [usage.session_depth] flags=['repeat_freq_sparse']
2025-09-05 01:26:24.844 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:792 - [usage.session_depth] gaps=['Repeat session data missing for one user → ensure all users have repeat frequency logged → achieve weekly repeats for majority (unlocks band 4).']
2025-09-05 01:26:24.853 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-05 01:26:24.897 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2386.55 ms)
2025-09-05 01:26:24.897 | INFO     | data_collection_agents.bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.dau_mau (2460.55 ms)
2025-09-05 01:26:24.897 | INFO     | data_collection_agents.bi_tracker_agent.llm_engine:score_metric:788 - [usage.dau_mau] band=2 | rationale=The stickiness is low due to a lack of sufficient activity events, indicating material risks; the limited number of distinct users and actions further constrains the metric's reliability.
